CodigoPais;Zona;SucursalAlquiler;Mes;Fecha;Res_CY;Res_LY;Dias_CY;Dias_LY;Rental_rate_rev_CY;Rental_rate_rev_LY;Ancillaries_CY;Ancillaries_LY;SDR_CY;SDR_LY;Origin_App;Brand
ES;Andalusia;AGT;1/1/20;24/1/20;1;1;1;2;8,6269;11,6073;0;56,9835;0;0;Sigger;Rhodium
ES;Andalusia;AGT;1/1/20;26/1/20;6;9;15;28;70,1404;202,8906;279,1323;597,9753;30,5371;21,4876;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/1/20;26/1/20;1;;6;;19,8977;;113,1819;;0;;Sigger;Rhodium
ES;Andalusia;AGT;1/1/20;29/1/20;13;13;77;31;320,0958612;115,4339207;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/1/20;29/1/20;2;1;3;2;52,2189;36,33884298;0;0;0;0;Sigger;Rhodium
ES;Andalusia;AGT;1/1/20;31/1/20;12;5;31;16;136,6016545;117,4628975;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/2/20;1/2/20;3;3;34;3;248,8079025;21,4443;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/2/20;2/2/20;2;3;27;10;108,1815851;52,96747107;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/2/20;4/2/20;1;1;8;5;52,29752066;72,314;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/2/20;4/2/20;;1;;11;;18,2064;;0;;0;Sigger;Rhodium
ES;Andalusia;AGT;1/2/20;6/2/20;3;1;5;2;37,32888926;16,16528926;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/2/20;7/2/20;3;4;15;14;68,91402562;114,7144149;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/2/20;7/2/20;;1;;2;;24,5263;;0;;0;Sigger;Rhodium
ES;Andalusia;AGT;1/2/20;9/2/20;1;1;1;6;11,47107438;50,1486;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/2/20;9/2/20;1;;3;;24,0821;;0;;0;;Sigger;Rhodium
ES;Andalusia;AGT;1/2/20;12/2/20;3;;7;;34,6869562;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/2/20;14/2/20;3;1;14;3;97,14378264;17,4083;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/2/20;15/2/20;2;2;19;7;131,8264463;40,7707;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/2/20;17/2/20;3;2;20;18;110,8449;89,98353388;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/2/20;17/2/20;1;;1;;19,48760331;;0;;0;;Sigger;Rhodium
ES;Andalusia;AGT;1/2/20;20/2/20;4;1;13;11;95,16067686;37,83471074;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/2/20;22/2/20;3;;11;;178,8073702;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/2/20;23/2/20;;1;;6;;29,521;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/2/20;25/2/20;;1;;4;;22,0879;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/2/20;25/2/20;1;;2;;19,8225;;0;;0;;Sigger;Rhodium
ES;Andalusia;AGT;1/2/20;28/2/20;;1;;3;;19,3851;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/2/20;28/2/20;;1;;3;;19,3818;;0;;0;Sigger;Rhodium
ES;Andalusia;AGT;1/3/20;1/3/20;2;;37;;240,1421;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/3/20;2/3/20;1;;5;;40,36363636;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/3/20;10/3/20;2;;8;;47,66116612;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/3/20;12/3/20;;1;;3;;31,10743802;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/3/20;13/3/20;;1;;3;;19,3818;;0;;0;Sigger;Rhodium
ES;Andalusia;AGT;1/3/20;15/3/20;1;;3;;20,9962;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/3/20;26/3/20;2;;12;;232,0661157;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/3/20;26/3/20;;1;;11;;107,3636364;;0;;0;Sigger;Rhodium
ES;Andalusia;AGT;1/4/20;8/4/20;2;;8;;259,5071413;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/4/20;9/4/20;2;;8;;167,661157;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/4/20;11/4/20;1;;4;;44,90909091;;0;;0;;Sigger;Rhodium
ES;Andalusia;AGT;1/4/20;14/4/20;;2;;14;;296,3675264;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/4/20;16/4/20;;1;;3;;74,14876033;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/4/20;17/4/20;1;1;4;4;37,4618;77,7768595;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/4/20;22/4/20;;1;;1;;43,66115702;;0;;0;Sigger;Rhodium
ES;Andalusia;AGT;1/4/20;27/4/20;1;;7;;48,7107438;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/4/20;30/4/20;3;1;7;6;114,287624;121,4876;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/5/20;4/5/20;2;;19;;187,6335347;;0;;0;;Sigger;Rhodium
ES;Andalusia;AGT;1/5/20;7/5/20;1;;4;;17,301;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/5/20;10/5/20;1;2;7;11;31,61983471;132,0231;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/5/20;15/5/20;1;;28;;192,1157025;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/5/20;17/5/20;1;;4;;37,0523;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/5/20;20/5/20;;1;;4;;71,9759;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/5/20;30/5/20;2;;16;;162,6676405;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/5/20;31/5/20;1;;13;;127,9754;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/6/20;6/6/20;1;;7;;50,9091;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/6/20;16/6/20;1;;28;;337,7190083;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/6/20;29/6/20;;1;;13;;212,767;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/7/20;4/7/20;1;;4;;108,9421488;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;AGT;1/7/20;14/7/20;1;;28;;562,338843;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/1/20;3/1/20;27;13;211;71;683,0978;617,6214;2141,2522;813,9258;155,8595;36,3637;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/1/20;4/1/20;2;1;29;3;139,6575;14,9207;60,4959;11,3182;0;0;Sigger;InterRent
ES;Andalusia;GIB;1/1/20;5/1/20;18;6;221;40;812,1517;259,2381;1801,115;168,595;24,7934;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/1/20;6/1/20;10;13;77;125;267,7768;370,678;586,4503;1299,5931;116,529;185,124;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/1/20;6/1/20;;1;;23;;104,1862;;0;;0;Sigger;InterRent
ES;Andalusia;GIB;1/1/20;6/1/20;;1;;4;;11,1372;;0;;0;Sigger;Rhodium
ES;Andalusia;GIB;1/1/20;8/1/20;9;5;87;41;310,4747;102,9918;175,0806;480,0829;21,4876;18,1818;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/1/20;9/1/20;1;;8;;34,2764;;0;;0;;Sigger;Rhodium
ES;Andalusia;GIB;1/1/20;11/1/20;11;11;49;52;149,1361;203,8097;737,2374;620,4134;0;192,4793;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/1/20;11/1/20;1;;7;;33,0579;;40,4959;;0;;Sigger;InterRent
ES;Andalusia;GIB;1/1/20;12/1/20;1;;7;;17,7684;;0;;0;;Sigger;InterRent
ES;Andalusia;GIB;1/1/20;13/1/20;9;15;34;82;89,4618;487,055;432,5255;1018,8929;26,281;185,9504;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/1/20;14/1/20;10;9;121;75;629,9766;230,0404;1412,7937;1179,5955;0;36,2397;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/1/20;16/1/20;6;16;58;174;187,7686;486,516;696,9487;2493,182;0;160,3306;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/1/20;16/1/20;1;2;1;9;13,1438;68,801;24,7934;26,281;0;0;Sigger;Rhodium
ES;Andalusia;GIB;1/1/20;19/1/20;17;6;166;28;510,4133;127,6372;1619,8825;52,7272;19,0083;6,5702;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/1/20;19/1/20;1;;7;;22,0911;;0;;0;;Sigger;InterRent
ES;Andalusia;GIB;1/1/20;20/1/20;1;;14;;57,8512;;241,2397;;0;;Sigger;InterRent
ES;Andalusia;GIB;1/1/20;21/1/20;7;8;80;44;316,5743;188,9589;529,6283;432,4856;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/1/20;22/1/20;7;8;76;64;346,669;305,8451;848,6491;712,3181;53,719;176,8595;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/1/20;22/1/20;1;;7;;30,4889;;0;;0;;Sigger;Rhodium
ES;Andalusia;GIB;1/1/20;24/1/20;11;10;71;72;210,1243;264,6905;698,0249;870,6199;13,1405;131,4049;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/1/20;25/1/20;;1;;28;;196,471;;0;;19,0083;Sigger;InterRent
ES;Andalusia;GIB;1/1/20;27/1/20;4;15;17;204;58,3885;609,7248;113,277;2182,897;17,3554;165,2893;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/1/20;27/1/20;1;;1;;5,7391;;0;;0;;Sigger;InterRent
ES;Andalusia;GIB;1/1/20;29/1/20;9;4;108;56;520,1102595;286,8528562;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/1/20;30/1/20;1;;10;;71,2652;;0;;0;;Sigger;InterRent
ES;Andalusia;GIB;1/2/20;2/2/20;4;4;22;22;76,33880992;107,7934124;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/2/20;2/2/20;;1;;7;;66,7355;;0;;0;Sigger;InterRent
ES;Andalusia;GIB;1/2/20;2/2/20;;1;;2;;19,2744;;0;;0;Sigger;Rhodium
ES;Andalusia;GIB;1/2/20;4/2/20;6;9;57;49;316,3357901;282,1109289;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/2/20;5/2/20;2;5;8;49;35,9009;180,8925744;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/2/20;7/2/20;6;2;30;7;185,4066455;44,20661157;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/2/20;8/2/20;;1;;2;;24,9029;;0;;0;Sigger;InterRent
ES;Andalusia;GIB;1/2/20;10/2/20;;3;;16;;90,46285702;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/2/20;11/2/20;1;;14;;63,6894;;0;;0;;Sigger;InterRent
ES;Andalusia;GIB;1/2/20;12/2/20;1;2;16;31;153,9090909;41,7355;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/2/20;13/2/20;2;6;10;25;82,4991719;179,3192686;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/2/20;13/2/20;;1;;6;;74,2756;;0;;0;Sigger;InterRent
ES;Andalusia;GIB;1/2/20;15/2/20;12;5;94;29;623,4715959;211,0092;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/2/20;17/2/20;5;4;25;27;289,4958653;200,0082645;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/2/20;18/2/20;4;4;39;25;261,8260711;126,686105;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/2/20;18/2/20;1;;4;;24,5382;;0;;0;;Sigger;Rhodium
ES;Andalusia;GIB;1/2/20;20/2/20;1;5;5;49;16,12396694;301,2242983;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/2/20;21/2/20;;1;;7;;42,7273;;0;;0;Sigger;Rhodium
ES;Andalusia;GIB;1/2/20;23/2/20;3;4;21;40;122,1227306;124,2892256;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/2/20;25/2/20;8;5;86;54;564,0728074;207,5652752;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/2/20;26/2/20;1;3;5;29;21,2272;155,995895;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/2/20;28/2/20;6;2;41;6;265,3831645;43,35699091;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/2/20;28/2/20;;1;;4;;23,7818;;0;;0;Sigger;Rhodium
ES;Andalusia;GIB;1/3/20;2/3/20;1;1;14;7;55,12396694;23,6364;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/3/20;3/3/20;;1;;7;;22,1073;;0;;0;Sigger;InterRent
ES;Andalusia;GIB;1/3/20;4/3/20;;2;;10;;58,8002;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/3/20;5/3/20;;2;;10;;73,27572893;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/3/20;7/3/20;2;2;22;21;75,58676612;80,31077521;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/3/20;8/3/20;;1;;7;;46,0744;;0;;0;Sigger;Rhodium
ES;Andalusia;GIB;1/3/20;10/3/20;5;1;41;4;255,1594074;3,3058;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/3/20;12/3/20;3;4;15;17;72,50410496;192,4165116;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/3/20;13/3/20;;2;;20;;343,1735537;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/3/20;15/3/20;1;;10;;65,28099174;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/3/20;18/3/20;4;;21;;187,2194;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/3/20;20/3/20;4;2;29;20;144,321957;141,8876091;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/3/20;21/3/20;2;4;10;27;92,97516777;162,5809917;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/3/20;23/3/20;2;;6;;111,1905446;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/3/20;26/3/20;2;2;10;15;50,9223;46,42150992;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/3/20;28/3/20;2;3;30;29;129,8033074;203,8068;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/3/20;29/3/20;5;2;65;31;340,8971917;143,5603314;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/3/20;29/3/20;;1;;11;;63,6136;;0;;0;Sigger;InterRent
ES;Andalusia;GIB;1/3/20;31/3/20;5;;65;;382,5285496;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/4/20;1/4/20;1;2;22;8;359,5817;71,27274959;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/4/20;3/4/20;3;3;37;17;1267,332236;188,8264463;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/4/20;4/4/20;4;3;39;23;774,8016289;307,272481;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/4/20;9/4/20;1;2;5;16;124,2806;206,603314;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/4/20;11/4/20;7;;63;;924,388514;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/4/20;12/4/20;1;;4;;54,0886;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/4/20;14/4/20;5;;39;;373,9861463;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/4/20;17/4/20;1;;7;;45,6612;;0;;0;;Sigger;InterRent
ES;Andalusia;GIB;1/4/20;17/4/20;1;;7;;93,8017;;0;;0;;Sigger;Rhodium
ES;Andalusia;GIB;1/4/20;19/4/20;1;;11;;77,6727;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/4/20;20/4/20;;1;;13;;137,3455;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/4/20;22/4/20;1;3;4;21;63,4711;202,3751802;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/4/20;25/4/20;3;;24;;227,1233562;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/4/20;27/4/20;1;;23;;121,0743802;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/4/20;28/4/20;5;;51;;534,0738802;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/4/20;30/4/20;1;;5;;64,0496;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/5/20;2/5/20;3;;15;;226,9478405;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/5/20;2/5/20;;1;;7;;85,9502;;0;;0;Sigger;InterRent
ES;Andalusia;GIB;1/5/20;4/5/20;3;2;20;11;146,2975207;113,6280992;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/5/20;5/5/20;6;1;70;9;609,0657;108,0793;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/5/20;7/5/20;;1;;21;;320,0909091;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/5/20;8/5/20;;1;;3;;67,0936;;0;;0;Sigger;Rhodium
ES;Andalusia;GIB;1/5/20;10/5/20;1;2;4;16;40,8264;109,7818;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/5/20;10/5/20;;1;;4;;42,6671;;0;;0;Sigger;InterRent
ES;Andalusia;GIB;1/5/20;12/5/20;1;2;5;23;55,9917;176,9653;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/5/20;15/5/20;4;1;20;4;397,9209884;61,5791;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/5/20;20/5/20;1;1;6;6;44,1761;66,3273;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/5/20;21/5/20;3;2;35;12;225,7095025;202,6280992;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/5/20;23/5/20;8;6;61;61;739,5290215;1285,811469;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/5/20;26/5/20;5;2;36;19;264,4943;181,8909;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/5/20;27/5/20;1;;7;;41,9421;;0;;0;;Sigger;InterRent
ES;Andalusia;GIB;1/5/20;28/5/20;2;;28;;255,9173694;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/5/20;31/5/20;1;;8;;63,7149;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/6/20;3/6/20;1;1;7;4;66,73553719;96,33884298;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/6/20;4/6/20;3;;18;;195,3719;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/6/20;6/6/20;2;1;16;14;145,4876463;240,8429752;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/6/20;9/6/20;1;;14;;145,4617;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/6/20;11/6/20;2;;24;;188,2016;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/6/20;12/6/20;;3;;45;;428,7918;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/6/20;12/6/20;1;;14;;232,5393;;0;;0;;Sigger;InterRent
ES;Andalusia;GIB;1/6/20;14/6/20;3;2;31;25;280,8379488;255,8361;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/6/20;16/6/20;;1;;3;;43,7467;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/6/20;17/6/20;1;;7;;50,8264;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/6/20;19/6/20;2;;27;;320,0991736;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/6/20;27/6/20;2;;14;;120,9918;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/6/20;30/6/20;2;;28;;303,6887;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/7/20;2/7/20;;1;;3;;44,128;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/7/20;7/7/20;2;2;25;42;362,7438;754,2330959;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/7/20;9/7/20;2;;12;;273,6198347;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/7/20;10/7/20;;1;;17;;369,3057851;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/7/20;15/7/20;;1;;20;;228,4628;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/7/20;17/7/20;;1;;14;;217,7124;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/7/20;18/7/20;1;;15;;373,0165289;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/7/20;23/7/20;;1;;14;;233,4083;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/7/20;25/7/20;;1;;14;;0;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/8/20;6/8/20;;1;;10;;130,695;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/8/20;8/8/20;1;2;14;28;386,9834711;607,2829017;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/8/20;9/8/20;1;1;12;12;159,4645;166,5785124;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/8/20;9/8/20;;1;;11;;162,9936;;0;;0;Sigger;InterRent
ES;Andalusia;GIB;1/8/20;11/8/20;1;;16;;250,9256198;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/8/20;14/8/20;1;3;14;40;247,6694;617,3685926;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/8/20;16/8/20;;2;;28;;368,4744;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/8/20;22/8/20;;2;;19;;415,9620033;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/8/20;27/8/20;1;;14;;170,1322314;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/9/20;15/9/20;;1;;14;;107,405;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;GIB;1/9/20;18/9/20;1;;18;;271,5107;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;GRX;1/1/20;1/1/20;2;1;10;2;188,4694;52,4478;81,7768;62,7686;14,876;0;Sigger;InterRent
ES;Andalusia;GRX;1/1/20;3/1/20;32;14;221;82;1635,8528;939,396;2176,6036;1320,6991;791,7357;375,0001;Sigger;Goldcar/Pulsar
ES;Andalusia;GRX;1/1/20;3/1/20;5;1;23;3;196,2824;63,7934;174,2211;77,6446;40,4959;0;Sigger;InterRent
ES;Andalusia;GRX;1/1/20;3/1/20;;1;;7;;43,3471;;112,3616;;0;Sigger;Rhodium
ES;Andalusia;GRX;1/1/20;4/1/20;;1;;11;;50,4291;;97,9421;;0;Sigger;InterRent
ES;Andalusia;GRX;1/1/20;5/1/20;6;7;55;48;308,1277;261,9863;534,4979;618,8223;19,0083;40,4959;Sigger;Goldcar/Pulsar
ES;Andalusia;GRX;1/1/20;6/1/20;28;19;164;133;1153,6301;621,7968;1990,2605;1225,3808;369,4216;327,2729;Sigger;Goldcar/Pulsar
ES;Andalusia;GRX;1/1/20;6/1/20;3;2;14;13;70,3961;52,9061;133,6777;0;14,876;99,1736;Sigger;InterRent
ES;Andalusia;GRX;1/1/20;6/1/20;;1;;4;;38,8926;;0;;0;Sigger;Rhodium
ES;Andalusia;GRX;1/1/20;8/1/20;16;10;158;49;948,186;306,1058;1024,167;684,4193;267,7705;122,9753;Sigger;Goldcar/Pulsar
ES;Andalusia;GRX;1/1/20;8/1/20;;1;;6;;50,843;;0;;0;Sigger;Rhodium
ES;Andalusia;GRX;1/1/20;9/1/20;1;2;9;30;31,1817;157,7053;149,1384;144,6447;99,1736;118,1818;Sigger;InterRent
ES;Andalusia;GRX;1/1/20;11/1/20;9;16;49;118;264,5598;554,3562;744,1613;1666,8821;123,058;192,5621;Sigger;Goldcar/Pulsar
ES;Andalusia;GRX;1/1/20;11/1/20;;1;;3;;19,6613;;0;;19,7108;Sigger;Rhodium
ES;Andalusia;GRX;1/1/20;12/1/20;1;;7;;17,2728;;107,3967;;19,0083;;Sigger;InterRent
ES;Andalusia;GRX;1/1/20;13/1/20;18;11;106;84;798,5977;420,1954;1245,1757;720,0062;168,5952;56,1984;Sigger;Goldcar/Pulsar
ES;Andalusia;GRX;1/1/20;14/1/20;23;16;135;85;711,9121;384,9284;1210,0164;872,5205;249,5868;164,4629;Sigger;Goldcar/Pulsar
ES;Andalusia;GRX;1/1/20;14/1/20;1;;4;;23,0827;;70,6198;;18,1818;;Sigger;InterRent
ES;Andalusia;GRX;1/1/20;16/1/20;25;24;114;131;581,4163;543,8354;1282,2975;1275,1711;369,5787;306,4464;Sigger;Goldcar/Pulsar
ES;Andalusia;GRX;1/1/20;17/1/20;1;1;1;7;8,219;30,5784;0;0;0;19,0083;Sigger;InterRent
ES;Andalusia;GRX;1/1/20;17/1/20;;1;;4;;42,7673;;66,7004;;0;Sigger;Rhodium
ES;Andalusia;GRX;1/1/20;19/1/20;9;9;62;40;198,0666;192,2874;645,812;565,5992;76,8595;190,9091;Sigger;Goldcar/Pulsar
ES;Andalusia;GRX;1/1/20;19/1/20;4;;38;;221,4792;;439,4255;;26,281;;Sigger;InterRent
ES;Andalusia;GRX;1/1/20;20/1/20;3;1;15;11;106,5117;34,2709;118,0992;0;174,3802;0;Sigger;InterRent
ES;Andalusia;GRX;1/1/20;21/1/20;16;14;123;46;437,282;201,2403;1265,0431;770,5724;133,6943;188,4299;Sigger;Goldcar/Pulsar
